player_id,total_appearances,total_goals,total_assists,total_minutes,total_yellow_cards,total_red_cards,goals_per_90,assists_per_90
34937,78,0,0,6930,7,0,0.0,0.0
34941,25,1,0,2195,5,0,0.041,0.0
34944,213,92,13,12133,16,0,0.682,0.096
34951,40,6,0,2986,8,0,0.181,0.0
34978,7,2,0,123,0,0,1.463,0.0
34986,1,0,0,4,0,0,0.0,0.0
34987,300,161,47,23702,63,1,0.611,0.178
34991,69,20,11,5006,8,1,0.36,0.198
35004,123,16,32,9162,13,2,0.157,0.314
35026,245,35,36,18775,45,1,0.168,0.173
35029,26,0,0,1921,14,2,0.0,0.0
35035,40,5,6,1966,3,0,0.229,0.275
35047,441,38,22,35245,61,3,0.097,0.056
35069,26,0,0,2340,2,0,0.0,0.0
35075,23,1,1,1873,7,0,0.048,0.048
35099,148,33,15,10432,14,0,0.285,0.129
35183,135,28,27,10501,26,0,0.24,0.231
35193,4,1,0,79,0,0,1.139,0.0
35207,429,170,131,31709,41,1,0.483,0.372
35208,241,6,24,19296,25,1,0.028,0.112
35241,7,0,0,560,0,1,0.0,0.0
35242,221,0,0,19506,22,1,0.0,0.0
35245,127,40,24,8698,11,0,0.414,0.248
35247,328,26,41,21953,41,0,0.107,0.168
35249,257,62,21,16960,51,0,0.329,0.111
35251,136,19,22,7568,19,0,0.226,0.262
35252,1,0,0,45,0,0,0.0,0.0
35259,18,0,0,1550,8,0,0.0,0.0
35265,44,0,1,2749,17,0,0.0,0.033
35275,99,1,4,8468,23,0,0.011,0.043
35278,44,3,8,2309,11,1,0.117,0.312
35315,1,0,0,90,0,0,0.0,0.0
35328,10,0,0,487,3,0,0.0,0.0
35383,78,2,5,5734,13,0,0.031,0.078
35405,15,0,0,575,4,0,0.0,0.0
35413,26,1,1,1056,2,0,0.085,0.085
35416,69,12,4,4676,9,0,0.231,0.077
35435,43,9,3,3302,11,0,0.245,0.082
35448,12,0,0,691,2,0,0.0,0.0
35455,17,0,0,1342,3,0,0.0,0.0
35462,30,0,1,2541,1,0,0.0,0.035
35491,87,0,0,7860,1,1,0.0,0.0
35493,31,1,0,2750,8,0,0.033,0.0
35509,27,1,0,1510,2,0,0.06,0.0
35512,26,0,0,1993,7,0,0.0,0.0
35513,19,0,0,440,1,0,0.0,0.0
35515,27,0,0,1952,6,1,0.0,0.0
35518,409,69,120,30563,48,1,0.203,0.353
35527,106,8,16,6155,7,0,0.117,0.234
35529,111,10,16,7755,9,0,0.116,0.186
35530,207,7,16,14023,37,0,0.045,0.103
35531,245,29,36,18019,60,1,0.145,0.18
35532,17,3,0,618,2,0,0.437,0.0
35536,67,0,0,5718,4,1,0.0,0.0
35537,139,5,12,10821,48,3,0.042,0.1
35539,128,2,4,9141,25,0,0.02,0.039
35540,108,20,11,7217,17,2,0.249,0.137
35541,20,0,0,1800,1,0,0.0,0.0
35546,28,0,2,2404,6,0,0.0,0.075
35548,69,1,2,5676,32,0,0.016,0.032
35554,17,2,0,1180,1,0,0.153,0.0
35560,116,4,1,9531,26,2,0.038,0.009
35562,93,15,6,6285,20,1,0.215,0.086
35564,256,61,22,11947,20,0,0.46,0.166
35571,54,2,8,3982,1,0,0.045,0.181
35579,7,1,0,258,0,0,0.349,0.0
35583,1,0,0,90,0,0,0.0,0.0
35587,132,47,34,9425,14,2,0.449,0.325
35600,53,1,0,4299,10,0,0.021,0.0
35607,114,1,7,10280,39,1,0.009,0.061
35617,48,1,0,3813,11,0,0.024,0.0
35631,17,6,1,1360,4,0,0.397,0.066
35633,17,0,2,895,3,0,0.0,0.201
35640,78,12,5,4286,9,0,0.252,0.105
35641,103,0,0,8960,7,0,0.0,0.0
35645,18,0,0,911,5,0,0.0,0.0
35664,344,63,105,26402,29,0,0.215,0.358
35703,50,3,0,2472,3,0,0.109,0.0
35711,28,0,0,1854,3,1,0.0,0.0
35719,3,0,0,142,0,0,0.0,0.0
35733,52,1,3,4328,12,1,0.021,0.062
35743,28,2,0,1413,1,0,0.127,0.0
35747,211,10,9,16383,45,0,0.055,0.049
35748,29,4,2,1375,4,1,0.262,0.131
35761,34,11,2,2138,8,0,0.463,0.084
35763,59,0,5,4568,13,0,0.0,0.099
35773,213,61,36,15345,38,0,0.358,0.211
35805,6,1,1,219,1,0,0.411,0.411
35813,100,14,30,6755,14,2,0.187,0.4
35837,11,0,0,620,2,0,0.0,0.0
35852,45,4,3,2136,3,0,0.169,0.126
35853,7,0,0,179,1,0,0.0,0.0
35855,144,17,11,8626,19,1,0.177,0.115
35865,446,0,0,40022,21,3,0.0,0.0
35871,113,3,4,8240,30,0,0.033,0.044
35872,79,13,11,5186,11,0,0.226,0.191
35884,288,36,49,17223,31,0,0.188,0.256
35892,39,0,0,3540,6,0,0.0,0.0
35908,50,5,1,3645,18,0,0.123,0.025
35934,57,2,1,3869,12,0,0.047,0.023
35939,275,18,4,23962,37,1,0.068,0.015
35959,7,1,0,511,2,0,0.176,0.0
35964,28,1,1,2098,3,0,0.043,0.043
35989,19,1,4,1578,3,0,0.057,0.228
36007,84,2,6,6273,16,0,0.029,0.086
36025,276,18,43,21919,30,0,0.074,0.177
36039,80,1,4,4724,10,1,0.019,0.076
36040,12,0,0,871,2,0,0.0,0.0
36045,114,7,7,9531,31,0,0.066,0.066
36075,15,1,0,867,4,0,0.104,0.0
36080,40,2,5,1611,0,0,0.112,0.279
36090,8,1,0,194,0,0,0.464,0.0
36107,133,27,26,10396,11,0,0.234,0.225
36109,45,0,0,4042,6,0,0.0,0.0
36119,168,34,9,11924,25,0,0.257,0.068
36134,1,0,0,90,0,0,0.0,0.0
36139,562,185,210,45205,52,0,0.368,0.418
36149,68,0,4,3995,15,0,0.0,0.09
36180,22,1,1,1579,7,1,0.057,0.057
36182,332,114,94,27321,15,0,0.376,0.31
36189,58,0,3,4529,8,0,0.0,0.06
36200,265,42,48,17756,30,2,0.213,0.243
36207,129,24,21,8888,20,1,0.243,0.213
36210,30,1,0,2174,13,1,0.041,0.0
36212,135,16,20,7766,12,0,0.185,0.232
36227,63,3,1,3525,10,0,0.077,0.026
36233,60,3,2,4580,10,0,0.059,0.039
36235,164,3,11,14276,36,0,0.019,0.069
36237,34,1,0,2423,1,0,0.037,0.0
36238,92,25,9,6521,21,0,0.345,0.124
36255,33,1,5,2601,7,0,0.035,0.173
36262,17,2,3,1062,4,0,0.169,0.254
36284,90,17,4,5034,14,0,0.304,0.072
36291,113,1,2,8964,10,0,0.01,0.02
36293,154,21,11,9452,16,0,0.2,0.105
36294,7,1,1,291,0,0,0.309,0.309
36298,21,2,0,1887,7,0,0.095,0.0
36350,285,12,1,20435,70,1,0.053,0.004
36356,99,4,0,7876,17,0,0.046,0.0
36364,202,7,3,16546,49,2,0.038,0.016
36371,290,89,26,16943,34,2,0.473,0.138
36391,108,12,10,7264,7,1,0.149,0.124
36423,28,3,4,1962,6,0,0.138,0.183
36478,52,2,9,2445,3,0,0.074,0.331
36500,162,33,15,10078,21,0,0.295,0.134
36524,48,0,1,3995,12,1,0.0,0.023
36527,19,0,0,1635,0,0,0.0,0.0
36529,23,0,0,1410,7,0,0.0,0.0
36559,3,0,1,270,1,0,0.0,0.333
36586,125,8,3,7164,21,1,0.101,0.038
36593,200,12,7,17540,33,1,0.062,0.036
36602,83,4,2,7430,14,0,0.048,0.024
36608,100,9,10,7079,22,0,0.114,0.127
36632,196,0,0,17494,1,1,0.0,0.0
36637,94,2,5,6459,15,0,0.028,0.07
36657,39,3,8,3250,3,0,0.083,0.222
36658,105,4,3,9095,22,1,0.04,0.03
36661,60,6,4,3222,3,0,0.168,0.112
36688,227,22,16,18891,93,1,0.105,0.076
36689,19,1,2,1014,4,0,0.089,0.178
36691,6,1,0,522,0,0,0.172,0.0
36709,111,30,7,5190,8,0,0.52,0.121
36720,80,8,14,6840,8,0,0.105,0.184
36724,161,1,9,12069,22,0,0.007,0.067
36732,27,9,2,2008,5,0,0.403,0.09
36756,37,0,0,1724,7,0,0.0,0.0
36772,21,3,0,744,1,0,0.363,0.0
36784,40,2,3,3441,6,0,0.052,0.078
36785,9,0,0,95,0,0,0.0,0.0
36786,31,1,0,2657,5,0,0.034,0.0
36787,184,2,7,13913,47,0,0.013,0.045
36802,93,15,11,5472,16,0,0.247,0.181
36808,28,0,0,2365,5,0,0.0,0.0
36812,129,12,17,11273,36,1,0.096,0.136
36813,58,0,2,5011,12,0,0.0,0.036
36814,183,11,38,14367,34,0,0.069,0.238
36821,29,0,1,2374,7,0,0.0,0.038
36827,347,30,21,29616,55,2,0.091,0.064
36830,11,0,1,643,3,0,0.0,0.14
36845,72,0,0,6409,9,0,0.0,0.0
36847,18,0,2,1537,4,0,0.0,0.117
36859,4,1,0,146,0,0,0.616,0.0
36861,143,3,7,11873,28,0,0.023,0.053
36866,119,3,5,9966,37,0,0.027,0.045
36877,38,0,0,3388,4,0,0.0,0.0
36881,158,7,8,13531,18,1,0.047,0.053
36884,101,30,5,5401,26,1,0.5,0.083
36898,16,0,0,1356,0,0,0.0,0.0
36903,15,0,0,1292,0,1,0.0,0.0
36911,9,0,0,257,0,0,0.0,0.0
36914,76,3,12,5926,13,1,0.046,0.182
36923,118,32,14,7567,15,1,0.381,0.167
36934,19,1,0,1617,7,0,0.056,0.0
36939,73,7,7,4081,4,0,0.154,0.154
37011,164,17,11,9161,14,0,0.167,0.108
37013,77,15,7,3972,12,0,0.34,0.159
37058,2,0,0,29,0,0,0.0,0.0
37078,2,0,0,123,0,0,0.0,0.0
37080,76,9,1,6113,12,3,0.133,0.015
37091,263,48,24,14623,23,0,0.295,0.148
37095,10,0,0,751,4,0,0.0,0.0
37124,15,0,0,654,3,0,0.0,0.0
37138,33,1,4,2576,6,0,0.035,0.14
37148,111,20,14,8548,20,1,0.211,0.147
37152,14,1,0,1178,1,0,0.076,0.0
37157,215,24,21,16450,16,2,0.131,0.115
37171,140,16,13,9471,31,1,0.152,0.124
37216,231,8,18,15525,80,1,0.046,0.104
37217,2,0,0,180,0,0,0.0,0.0
37221,90,25,10,5099,7,0,0.441,0.177
37222,154,5,11,11334,5,0,0.04,0.087
37227,119,2,6,10123,25,0,0.018,0.053
37247,21,0,0,1685,3,0,0.0,0.0
37278,87,0,1,7616,1,1,0.0,0.012
37287,94,12,10,5693,11,0,0.19,0.158
37290,11,3,1,578,0,0,0.467,0.156
37293,74,1,1,6276,13,0,0.014,0.014
37295,246,6,15,19169,71,0,0.028,0.07
37301,9,0,0,692,1,0,0.0,0.0
37303,163,27,21,9032,20,0,0.269,0.209
37304,295,49,31,16254,23,0,0.271,0.172
37337,161,8,3,11225,40,0,0.064,0.024
37340,15,0,0,968,4,0,0.0,0.0
37363,117,2,0,8737,38,1,0.021,0.0
37372,25,0,0,1995,7,0,0.0,0.0
37388,86,5,4,7274,31,0,0.062,0.049
37389,91,31,9,5165,13,2,0.54,0.157
37397,237,9,8,19336,46,0,0.042,0.037
37398,184,21,2,15323,57,3,0.123,0.012
37399,79,8,4,4166,8,0,0.173,0.086
37403,230,0,0,20639,12,0,0.0,0.0
37413,15,0,0,1063,0,0,0.0,0.0
37414,31,4,2,2168,1,0,0.166,0.083
37418,202,58,27,12694,32,0,0.411,0.191
37428,171,18,24,14043,23,0,0.115,0.154
37430,105,6,2,8203,29,0,0.066,0.022
37442,156,0,7,12980,30,0,0.0,0.049
37460,11,0,0,748,0,0,0.0,0.0
37462,4,0,0,84,1,0,0.0,0.0
37481,5,1,1,393,1,0,0.229,0.229
37501,141,43,9,8179,5,0,0.473,0.099
37511,2,1,0,96,1,0,0.938,0.0
37516,19,2,1,1172,3,0,0.154,0.077
37517,13,0,0,710,0,0,0.0,0.0
37525,24,1,0,1051,2,0,0.086,0.0
37526,172,6,6,14614,43,0,0.037,0.037
37527,34,3,3,1343,3,0,0.201,0.201
37538,87,18,5,5159,6,0,0.314,0.087
37549,231,0,1,20690,11,0,0.0,0.004
37574,11,0,0,703,5,0,0.0,0.0
37579,33,9,6,2072,0,0,0.391,0.261
37598,4,0,0,227,0,0,0.0,0.0
37623,24,3,1,1298,1,0,0.208,0.069
37633,45,0,0,3692,9,0,0.0,0.0
37634,5,0,0,256,0,0,0.0,0.0
37635,94,15,7,5073,4,1,0.266,0.124
37647,398,96,128,29707,55,3,0.291,0.388
37666,427,78,55,27463,106,0,0.256,0.18
37676,3,0,0,270,0,0,0.0,0.0
37677,89,12,18,4446,4,0,0.243,0.364
37678,39,5,4,2621,4,0,0.172,0.137
37697,17,1,0,461,1,0,0.195,0.0
37700,3,0,0,270,0,0,0.0,0.0
37712,173,7,4,14172,54,0,0.044,0.025
37713,30,0,3,2665,7,0,0.0,0.101
37722,122,6,0,10043,48,0,0.054,0.0
37731,1,0,0,45,1,0,0.0,0.0
37735,17,0,1,444,0,0,0.0,0.203
37736,35,1,3,1233,2,0,0.073,0.219
37738,37,0,0,2380,7,0,0.0,0.0
37760,154,0,0,13815,10,1,0.0,0.0
37763,9,0,0,765,0,0,0.0,0.0
37773,186,82,18,13211,10,0,0.559,0.123
37783,36,7,1,1745,3,0,0.361,0.052
37787,39,1,5,1425,4,0,0.063,0.316
37788,27,1,1,844,3,0,0.107,0.107
37795,77,5,6,3863,8,0,0.116,0.14
37834,293,65,23,14158,46,0,0.413,0.146
37835,63,0,1,5265,16,1,0.0,0.017
37837,151,6,6,10358,29,1,0.052,0.052
37838,327,14,10,26999,60,3,0.047,0.033
37839,128,0,4,10258,38,1,0.0,0.035
37850,224,11,5,17143,31,3,0.058,0.026
37852,7,0,1,274,0,0,0.0,0.328
37857,27,3,8,2182,7,0,0.124,0.33
37873,36,0,1,2157,5,0,0.0,0.042
37875,17,0,1,1201,1,0,0.0,0.075
37889,6,0,0,295,0,0,0.0,0.0
37892,71,2,0,5500,13,0,0.033,0.0
37896,2,0,0,180,0,0,0.0,0.0
37899,146,9,21,8701,16,0,0.093,0.217
37906,22,0,0,1826,2,0,0.0,0.0
37912,6,0,0,211,0,0,0.0,0.0
37917,215,22,17,12258,24,0,0.162,0.125
37918,144,8,31,8510,13,0,0.085,0.328
37920,133,15,26,7396,8,0,0.183,0.316
37933,26,1,1,1123,1,0,0.08,0.08
37934,237,75,16,16990,26,0,0.397,0.085
37941,88,1,13,5453,6,0,0.017,0.215
37944,59,21,8,4477,7,1,0.422,0.161
37947,179,30,15,11122,27,0,0.243,0.121
37949,36,0,0,2848,10,0,0.0,0.0
37950,65,11,4,4975,14,1,0.199,0.072
37951,45,0,0,4026,1,1,0.0,0.0
37954,15,1,1,394,1,0,0.228,0.228
37957,65,2,3,4337,8,1,0.042,0.062
37966,5,0,0,387,1,0,0.0,0.0
37977,38,6,0,1558,1,0,0.347,0.0
37981,162,10,4,12928,34,1,0.07,0.028
38000,134,22,11,6488,9,0,0.305,0.153
38003,160,10,23,11701,38,1,0.077,0.177
38004,66,20,7,5479,2,0,0.329,0.115
38005,50,3,1,4028,12,1,0.067,0.022
38041,4,0,0,360,1,0,0.0,0.0
38073,116,3,4,9720,13,0,0.028,0.037
38083,80,7,3,7062,12,1,0.089,0.038
38091,13,4,4,911,2,0,0.395,0.395
38094,26,0,0,1957,5,0,0.0,0.0
38100,35,0,0,3017,3,0,0.0,0.0
38124,1,0,0,90,0,0,0.0,0.0
38125,30,1,1,1180,6,0,0.076,0.076
38145,163,2,1,13024,29,0,0.014,0.007
38163,63,7,6,4309,3,0,0.146,0.125
38178,8,0,1,458,3,0,0.0,0.197
38195,155,17,15,8158,29,0,0.188,0.165
38206,1,0,0,90,0,0,0.0,0.0
38253,612,507,118,51228,59,1,0.891,0.207
38266,36,0,0,2884,5,1,0.0,0.0
38267,120,0,0,10222,18,0,0.0,0.0
38270,113,1,2,9143,38,2,0.01,0.02
38283,9,1,1,322,2,0,0.28,0.28
38297,110,0,0,9679,8,1,0.0,0.0
38305,24,1,1,1844,6,0,0.049,0.049
38339,18,0,1,873,6,0,0.0,0.103
38340,272,50,50,18176,54,0,0.248,0.248
38346,68,0,0,6075,4,0,0.0,0.0
38356,138,18,6,11638,26,1,0.139,0.046
38360,233,59,16,12474,10,1,0.426,0.115
38383,49,2,0,2971,11,0,0.061,0.0
38388,247,23,46,17197,46,2,0.12,0.241
38399,66,2,6,5799,25,0,0.031,0.093
38400,1,0,0,90,0,0,0.0,0.0
38410,372,58,57,26622,53,1,0.196,0.193
38414,299,22,24,22979,53,3,0.086,0.094
38415,83,5,4,4690,15,0,0.096,0.077
38434,254,7,11,20512,22,0,0.031,0.048
38440,118,1,8,7986,7,1,0.011,0.09
38449,44,2,2,3295,7,0,0.055,0.055
38473,13,0,0,1034,5,2,0.0,0.0
38497,282,56,64,18910,57,1,0.267,0.305
38536,10,0,0,182,1,0,0.0,0.0
38539,232,67,48,15428,38,2,0.391,0.28
38582,1,0,0,90,0,0,0.0,0.0
38584,24,0,0,1566,3,1,0.0,0.0
38591,129,0,3,10538,23,0,0.0,0.026
38592,93,12,10,5306,12,0,0.204,0.17
38593,361,68,74,25878,15,1,0.236,0.257
38602,22,2,1,944,3,0,0.191,0.095
38607,168,19,19,9439,25,1,0.181,0.181
38646,3,1,0,220,0,0,0.409,0.0
38662,48,1,0,3972,11,2,0.023,0.0
38681,152,0,1,13716,10,0,0.0,0.007
38682,40,1,4,2430,2,0,0.037,0.148
38746,112,21,6,5437,12,0,0.348,0.099
38757,26,0,1,1988,5,0,0.0,0.045
38768,37,7,4,2040,4,0,0.309,0.176
38780,215,12,16,14095,47,0,0.077,0.102
38782,225,16,28,19590,36,0,0.074,0.129
38790,12,0,0,428,1,0,0.0,0.0
38793,20,0,0,1716,2,0,0.0,0.0
38799,151,7,15,12823,54,0,0.049,0.105
38801,180,42,20,11995,18,0,0.315,0.15
38802,197,42,32,13076,23,0,0.289,0.22
38805,259,5,9,18979,38,1,0.024,0.043
38810,88,5,0,7017,19,0,0.064,0.0
38817,13,1,0,419,5,0,0.215,0.0
38824,76,4,1,5999,10,0,0.06,0.015
38870,89,2,4,7666,23,1,0.023,0.047
38954,18,0,1,1197,4,0,0.0,0.075
38960,51,1,3,4375,8,0,0.021,0.062
38963,69,1,8,5846,12,0,0.015,0.123
38978,167,14,30,11606,16,1,0.109,0.233
39003,105,23,19,5928,13,0,0.349,0.288
39004,7,0,0,630,1,0,0.0,0.0
39010,76,11,8,4599,12,1,0.215,0.157
39015,254,0,0,22559,8,0,0.0,0.0
39020,227,15,7,19208,37,1,0.07,0.033
39025,183,7,15,12357,44,1,0.051,0.109
39027,21,0,3,683,0,0,0.0,0.395
39033,51,0,0,4412,5,0,0.0,0.0
39037,60,0,1,5244,3,0,0.0,0.017
39049,11,1,1,657,0,0,0.137,0.137
39073,28,2,1,2100,2,0,0.086,0.043
39083,9,0,0,799,1,0,0.0,0.0
39087,22,0,0,1731,5,0,0.0,0.0
39089,18,1,1,904,4,0,0.1,0.1
39090,135,22,35,9843,30,0,0.201,0.32
39094,173,1,2,13950,42,0,0.006,0.013
39099,301,78,48,21228,42,0,0.331,0.204
39102,119,23,16,6205,9,1,0.334,0.232
39106,245,52,25,12941,28,2,0.362,0.174
39114,10,1,2,771,0,0,0.117,0.233
39118,28,0,0,2471,1,0,0.0,0.0
39125,231,10,53,18268,38,0,0.049,0.261
39151,168,10,12,11637,41,0,0.077,0.093
39152,330,145,26,19552,49,0,0.667,0.12
39153,378,188,54,27636,40,1,0.612,0.176
39174,57,0,1,4915,17,0,0.0,0.018
39185,10,0,1,640,6,1,0.0,0.141
39190,101,12,5,8449,26,2,0.128,0.053
39194,8,0,0,704,1,0,0.0,0.0
39198,65,16,8,4102,8,0,0.351,0.176
39209,9,0,1,458,0,0,0.0,0.197
39247,210,17,28,10788,38,0,0.142,0.234
39252,16,1,0,1189,3,0,0.076,0.0
39253,124,23,8,8814,36,0,0.235,0.082
39256,65,16,14,3081,13,0,0.467,0.409
39259,341,4,9,27669,50,2,0.013,0.029
39280,79,36,10,5378,9,0,0.602,0.167
39306,51,0,0,4589,1,0,0.0,0.0
39316,57,2,0,4404,5,0,0.041,0.0
39333,344,15,85,25340,102,5,0.053,0.302
39335,8,1,0,458,0,0,0.197,0.0
39372,103,9,6,5842,14,0,0.139,0.092
39373,129,15,17,7386,12,0,0.183,0.207
39377,17,0,0,1220,2,0,0.0,0.0
39378,85,32,11,5733,10,0,0.502,0.173
39381,333,146,84,23621,38,1,0.556,0.32
39426,177,40,25,12599,34,0,0.286,0.179
39452,6,1,1,286,0,0,0.315,0.315
39467,21,2,1,1852,8,1,0.097,0.049
39471,151,0,1,13590,7,0,0.0,0.007
39475,79,12,12,5532,12,0,0.195,0.195
39514,10,0,0,299,0,0,0.0,0.0
39518,33,0,1,2901,5,0,0.0,0.031
39522,125,44,8,7843,5,1,0.505,0.092
39524,186,20,3,15510,37,0,0.116,0.017
39532,109,19,16,6083,7,0,0.281,0.237
39533,32,1,1,2442,8,0,0.037,0.037
39556,4,0,0,235,0,0,0.0,0.0
39564,45,4,11,3439,14,1,0.105,0.288
39637,29,0,0,2533,3,0,0.0,0.0
39642,171,28,40,12030,9,0,0.209,0.299
39665,139,44,12,8039,20,1,0.493,0.134
39679,208,32,20,13575,43,2,0.212,0.133
39689,19,0,2,609,5,0,0.0,0.296
39690,40,1,3,2121,14,0,0.042,0.127
39700,1,0,0,6,0,0,0.0,0.0
39705,33,0,0,705,1,0,0.0,0.0
39710,118,2,5,9358,11,0,0.019,0.048
39717,107,2,5,8324,18,0,0.022,0.054
39720,13,1,2,523,2,0,0.172,0.344
39724,95,14,5,5763,17,1,0.219,0.078
39728,492,32,27,39826,71,4,0.072,0.061
39732,93,0,0,8364,7,0,0.0,0.0
39743,157,45,14,8976,32,1,0.451,0.14
39783,31,7,2,1623,1,0,0.388,0.111
39784,174,16,12,9881,25,0,0.146,0.109
39792,47,2,3,3738,18,0,0.048,0.072
39799,136,0,12,10945,24,0,0.0,0.099
39825,2,0,0,13,0,0,0.0,0.0
39827,19,1,1,1097,4,0,0.082,0.082
39828,66,4,5,4932,18,0,0.073,0.091
39829,3,0,0,176,1,0,0.0,0.0
39831,126,6,9,8357,33,0,0.065,0.097
39874,3,0,0,270,1,0,0.0,0.0
39883,151,11,13,9182,21,2,0.108,0.127
39893,62,0,2,4929,23,1,0.0,0.037
39897,24,3,6,1997,7,0,0.135,0.27
39906,166,1,8,13471,13,0,0.007,0.053
39907,262,11,5,19573,89,3,0.051,0.023
39908,57,7,4,2695,5,0,0.234,0.134
39909,108,10,17,6205,2,0,0.145,0.247
39910,313,0,0,28118,13,2,0.0,0.0
39912,79,14,7,5012,15,1,0.251,0.126
39913,120,0,12,9243,6,2,0.0,0.117
39914,59,1,1,4100,4,0,0.022,0.022
39917,14,1,1,531,4,0,0.169,0.169
39918,103,0,0,9270,6,0,0.0,0.0
39924,24,0,0,1159,3,0,0.0,0.0
39928,40,4,4,2393,7,0,0.15,0.15
39932,19,2,0,929,0,0,0.194,0.0
39983,490,35,10,41096,79,1,0.077,0.022
39996,282,0,2,25547,7,0,0.0,0.007
40014,299,10,8,24283,87,2,0.037,0.03
40022,82,27,5,4930,2,0,0.493,0.091
40023,128,0,1,10950,31,0,0.0,0.008
40027,4,0,0,80,1,0,0.0,0.0
40028,1,0,0,120,0,0,0.0,0.0
40034,20,0,1,1781,1,0,0.0,0.051
40043,124,0,4,8973,17,0,0.0,0.04
40059,35,4,0,1890,2,0,0.19,0.0
40064,5,0,0,214,0,0,0.0,0.0
40074,164,3,4,10029,35,1,0.027,0.036
40116,21,2,1,1698,4,0,0.106,0.053
40204,397,0,1,35731,7,1,0.0,0.003
40205,198,82,25,12580,14,0,0.587,0.179
40254,102,10,12,6587,19,0,0.137,0.164
40326,1,0,0,14,0,0,0.0,0.0
40370,38,2,4,2684,7,1,0.067,0.134
40372,333,22,45,23696,53,1,0.084,0.171
40407,12,0,0,511,0,0,0.0,0.0
40412,44,0,0,3871,0,0,0.0,0.0
40417,78,1,0,6575,15,0,0.014,0.0
40421,68,9,12,5950,21,0,0.136,0.182
40423,273,0,1,24436,14,2,0.0,0.004
40428,156,2,4,11393,52,1,0.016,0.032
40429,28,0,1,1718,5,0,0.0,0.052
40433,499,156,114,31062,50,0,0.452,0.33
40436,35,8,5,2314,2,0,0.311,0.194
40442,79,7,3,4978,8,0,0.127,0.054
40446,27,4,3,1662,4,2,0.217,0.162
40456,37,2,5,2019,6,0,0.089,0.223
40478,359,18,10,28706,55,0,0.056,0.031
40500,38,2,2,2722,7,2,0.066,0.066
40555,7,0,0,598,1,0,0.0,0.0
40567,195,13,5,16757,19,2,0.07,0.027
40605,17,0,2,1390,3,0,0.0,0.129
40608,46,3,4,3173,9,1,0.085,0.113
40611,290,8,19,24820,43,2,0.029,0.069
40612,37,0,2,2384,15,0,0.0,0.076
40613,315,10,12,24686,38,0,0.036,0.044
40614,10,0,0,900,1,0,0.0,0.0
40617,3,0,0,70,0,0,0.0,0.0
40632,24,1,2,1523,4,0,0.059,0.118
40633,388,15,29,29630,87,0,0.046,0.088
40660,221,46,13,10434,21,2,0.397,0.112
40680,220,0,1,19711,9,0,0.0,0.005
40687,404,54,115,25344,37,0,0.192,0.408
40688,53,1,3,3329,4,0,0.027,0.081
40790,2,0,0,180,0,0,0.0,0.0
40792,106,0,1,9520,11,0,0.0,0.009
40795,71,1,1,4846,11,0,0.019,0.019
40822,17,1,0,737,1,0,0.122,0.0
40858,79,2,2,6374,4,0,0.028,0.028
40875,18,2,0,756,3,0,0.238,0.0
40888,281,16,39,19084,65,0,0.075,0.184
40928,29,0,0,1399,5,0,0.0,0.0
40937,70,5,3,3969,8,1,0.113,0.068
40975,33,3,2,1359,4,0,0.199,0.132
40995,195,11,2,16458,26,1,0.06,0.011
41007,1,0,0,32,0,0,0.0,0.0
41023,85,5,3,6646,14,0,0.068,0.041
41037,66,16,5,4728,8,1,0.305,0.095
41063,157,15,7,9007,52,3,0.15,0.07
41080,3,0,0,225,0,0,0.0,0.0
41100,132,11,2,10732,32,0,0.092,0.017
41102,75,13,16,4589,6,2,0.255,0.314
41112,257,13,31,21718,63,2,0.054,0.128
41125,67,1,0,5626,14,0,0.016,0.0
41128,131,9,6,11216,35,0,0.072,0.048
41131,144,0,1,12847,4,1,0.0,0.007
41132,57,5,4,4716,11,0,0.095,0.076
41140,3,0,0,270,1,0,0.0,0.0
41163,15,0,0,1076,2,0,0.0,0.0
41164,5,0,0,450,0,0,0.0,0.0
41191,123,4,2,9992,17,0,0.036,0.018
41208,35,6,6,1670,4,0,0.323,0.323
41234,52,3,0,4459,16,1,0.061,0.0
41242,71,15,4,3534,6,0,0.382,0.102
41261,87,24,11,5111,10,0,0.423,0.194
41281,137,5,3,11411,33,2,0.039,0.024
41311,10,2,0,241,2,0,0.747,0.0
41323,95,0,0,8549,4,0,0.0,0.0
41328,9,1,0,642,0,0,0.14,0.0
41335,48,2,8,4138,5,0,0.043,0.174
41351,13,1,0,496,3,0,0.181,0.0
41355,305,102,33,21494,35,0,0.427,0.138
41361,14,1,1,931,3,0,0.097,0.097
41362,23,0,0,2070,2,0,0.0,0.0
41369,92,24,3,6172,10,0,0.35,0.044
41372,41,1,0,3223,16,0,0.028,0.0
41384,335,88,54,23064,49,2,0.343,0.211
41414,346,6,17,23340,88,1,0.023,0.066
41416,288,21,26,21581,48,0,0.088,0.108
41426,8,0,0,104,2,0,0.0,0.0
41458,39,1,2,1940,9,1,0.046,0.093
41507,129,3,5,8906,21,1,0.03,0.051
41511,70,14,3,3787,2,0,0.333,0.071
41541,39,6,2,1118,0,0,0.483,0.161
41583,330,23,14,28426,67,1,0.073,0.044
41609,31,12,1,2215,6,0,0.488,0.041
41616,15,2,0,1236,4,0,0.146,0.0
41653,71,0,1,6405,3,0,0.0,0.014
41654,23,4,2,1390,1,0,0.259,0.129
